716,1,22,8,Tuesday,October,International Content and Multilingual Keyword Research,,Salon E,,Keith Goode,default,,"When it comes to International content creation and multilingual keyword research, the worst thing a search marketer can do is to think that translation can solve the issue. <br> Content in different cultures, countries, and languages is absorbed differently based on the market. Keywords are often ""un-translatable"" or used differently in each market search on the Internet. This session will focus on tactics for finding the right cultural content for each market, steps in creating cultural/multilingual content, translation vs. localization, and how keywords are found and researched in different languages.",,Michael Bonfils,Motoko Hunt,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1562874058,brett_tabke,,2,,,,1;1;1;1;1;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1499516412-brett_tabke;1499516514-brett_tabke;1499516552-brett_tabke;1499542471-brett_tabke;1499768894-brett_tabke;1499768896-brett_tabke;1499804130-brett_tabke;1499965290-gena_tabery;1500305723-gena_tabery;1506960511-brett_tabke;1516020310-brett_tabke;1516027655-brett_tabke;1516301904-brett_tabke;1516640166-brett_tabke;1527509682-brett_tabke;1528467792-brett_tabke;1528900552-brett_tabke;1531164886-brett_tabke;1531164931-brett_tabke;1531164942-brett_tabke;1531165103-brett_tabke;1531171049-brett_tabke;1535577662-seoaware;1549896404-brett_tabke;1549896532-brett_tabke;1557869529-seoaware;1562687549-gena_tabery;1562793195-brett_tabke;1562793560-brett_tabke;1562793565-brett_tabke;1562874058-brett_tabke;,pubcon90
728,0,83,10,Thursday,October,Pubcon Classic!,,Salon A,,,Grid-Info,,,,,,,,,,,,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1540586674,brett_tabke,,1,boser,,,1;1;1;1;1;;;;;;;;;;;;;,1048,,,,,,,,,,,,,,,,,,,,,,,,1464278380-brett_tabke;1472493498-brett_tabke;1472493513-brett_tabke;1472493529-brett_tabke;1472494859-brett_tabke;1472816905-brett_tabke;1472816924-brett_tabke;1472816936-brett_tabke;1475359549-brett_tabke;1476972684-brett_tabke;1489590317-brett_tabke;1493740418-brett_tabke;1499773024-brett_tabke;1499780819-brett_tabke;1508362659-brett_tabke;1510266699-brett_tabke;1510266733-brett_tabke;1510266786-brett_tabke;1510266870-brett_tabke;1510266919-brett_tabke;1510266976-brett_tabke;1510266999-brett_tabke;1510267036-brett_tabke;1510267043-brett_tabke;1540586557-brett_tabke;1540586568-brett_tabke;1540586599-brett_tabke;1540586620-brett_tabke;1540586650-brett_tabke;1540586652-brett_tabke;1540586674-brett_tabke;,pubcon90
729,0,92,8,Tuesday,October,Special Event - TBA,,,,,Grid-Info,,evening event.,,,,,,,,,,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1540583729,brett_tabke,,3,,,,;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1499342826-brett_tabke;1499348562-brett_tabke;1499780837-brett_tabke;1540583729-brett_tabke;,pubcon90
802,1,0,9,Wednesday,October,Content Marketing,,Track E,,Jake Bohall,default,,,,,,,,,,,,,,,on,,,,,,,on,,,,,,,,,,,,,,,,,,,3,,,,1;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,pubcon90
804,0,21,8,Tuesday,October,Exhibit Hall Networking Break,,Salon F,,,Grid-Info,,,,,,,,,,,,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1562771767,brett_tabke,,0,,,,1;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1540584830-brett_tabke;1540584838-brett_tabke;1540584860-brett_tabke;1562771684-brett_tabke;1562771767-brett_tabke;,pubcon90
816,1,38,10,Thursday,October,Featured Snippets,,Salon E,,Dave Davies,default,,"With organic CTR generally on the decline, it is our job as SEOs to pay close attention to what is happening directly within the search results. We need to ensure that our pages and content are fully optimized towards new search developments like the knowledge graph, featured snippets and other rich snippets<p>Discover how to find relevant opportunities, which tools to use (and how to use them), misconceptions and mistakes to avoid, tested tactical strategies that work, real-life examples with insights, SEO considerations, and resources that will help attendees with snippet strategies and ways to keep up on feature Google updates.",,Patrick Langridge,Kristine Schachinger,Christine Churchill,,,1,1,1,1,,,on,,,,,,,on,,,,,,,,,,,,,,,,1562875198,brett_tabke,,3,,,,1;;1;1;1;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1551534754-brett_tabke;1551534807-brett_tabke;1553006556-brett_tabke;1555706895-brett_tabke;1558039227-seoaware;1562016426-brett_tabke;1562693223-gena_tabery;1562769428-gena_tabery;1562769476-gena_tabery;1562875198-brett_tabke;,pubcon90
902,1,0,8,Tuesday,October,Social Media,,Track D,,Michelle Dvorak-Held,default,,,,,,,,,,,,,,,on,,,,,,,on,,,,,,,,,,,,,,,,,,,3,,,,1;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,pubcon90
903,1,0,9,Wednesday,October,Main Stage,,Track A,,Joe Laratro,default,,,,,,,,,,,,,,,on,,,,,,,on,,,,,,,,,,,,,,,,,,,3,,,,1;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,pubcon90
909,1,38,10,Thursday,October,New Amazon Targeting for Advertising,,Salon F,,Evan Facinger,Keynote Speech,,"Here are three simple but effective Amazon ad strategies you could start implementing today utilizing some of the newer match types now available. Learn campaign structure best practices, common campaign leaks, and what factors impact which ad strategy we use for each client. With a multitude of new match types available on Amazon, you will want to demystified proven strategies to lower ACOS and scale advertising spend. <p>Amazon advertising has quickly become a hot topic for many companies as they shift their spend from Facebook or Google to Amazon. Learn advanced Amazon PPC skills not widely know by your competitors. <br>",,Robyn Johnson,,,,,1,1,,,,,on,,,,,,,on,,,,,,,,,,,,,,3,,1562875223,brett_tabke,,1,,,,1;1;1;;;;;;;;;;;;;;;,1048,,,,,,,,,,,,,,,,,,,,,,,,1488655985-brett_tabke;1488657189-brett_tabke;1488657195-brett_tabke;1498569218-brett_tabke;1498569630-brett_tabke;1499264979-brett_tabke;1499428098-brett_tabke;1499444588-brett_tabke;1499702562-gena_tabery;1500310110-gena_tabery;1540580055-brett_tabke;1540581491-brett_tabke;1540585944-brett_tabke;1540586188-brett_tabke;1548873413-brett_tabke;1562179019-brett_tabke;1562179047-brett_tabke;1562179064-brett_tabke;1562179104-brett_tabke;1562179201-brett_tabke;1562693275-gena_tabery;1562792998-brett_tabke;1562875223-brett_tabke;,pubcon90
924,1,38,10,Thursday,October,Local Search with/for Google,,Salon D,,Joy Hawkins,default,,"Local search is a valuable market for businesses of all sizes. Learn how to engage your customers to leave positive reviews, gain clout in your community, solidify your company among a sea of competitors as a reputable, and how to avoid spammy tactics that will hurt their business in the long run.<p>Study how to use the new GMB tools and catapult themselves over their competition.<br>Learn how to solicit online reviews without breaking the law or Google's TOS, and most importantly how to respond to negative reviews, as well as why it is important to allow negative reviews.",,Kristopher Jones,Jason Brown,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1562875159,brett_tabke,,2,,,,1;1;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1519917450-brett_tabke;1519918335-brett_tabke;1527509974-brett_tabke;1528473085-brett_tabke;1528473111-brett_tabke;1528477714-brett_tabke;1528608170-brett_tabke;1528900776-brett_tabke;1528945611-brett_tabke;1536604313-gena_tabery;1551533141-brett_tabke;1552316882-brett_tabke;1554998712-brett_tabke;1558038756-seoaware;1562607520-brett_tabke;1562692784-gena_tabery;1562769410-gena_tabery;1562793357-brett_tabke;1562793363-brett_tabke;1562875159-brett_tabke;,pubcon90
931,1,0,10,Thursday,October,Local SEO,,Track D,,Greg Gifford,default,,,,,,,,,,,,,,,on,,,,,,,on,,,,,,,,,,,,,,,,,,,3,,,,1;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,pubcon90
932,1,0,8,Tuesday,October,Potpourri,,Track C,,Erik Stafford,default,,,,,,,,,,,,,,,on,,,,,,,on,,,,,,,,,,,,,,,,,,,3,,,,1;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,pubcon90
940,1,0,9,Wednesday,October,SEO,,Track D,,Brian McDowell,default,,,,,,,,,,,,,,,on,,,,,,,on,,,,,,,,,,,,,,,,,,,3,,,,1;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,pubcon90
942,1,50,8,Tuesday,October,Social Media: What's Working and How to Audit Your Strategy,,Salon D,,Greg Jarboe,default,,"There are endless amounts of social media strategies discussed, and every business experiments to determine what will work for them. But, without the right expertise, it can be difficult to truly tell what is working and what is not. This session will cover the variables to consider and the areas to audit in your social media marketing strategies. Attendees will learn which tools can help them gather the data they need to ensure marketing goals are met.",,Michelle Dvorak-Held,Lisa Buyer,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1562874221,brett_tabke,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1551030324-brett_tabke;1552316829-brett_tabke;1554998916-brett_tabke;1557871460-seoaware;1562793139-brett_tabke;1562793679-brett_tabke;1562874221-brett_tabke;,pubcon90
945,1,27,10,Thursday,October,UX Tweaks for Rankings and Conversion,,Salon C,,Simon Heseltine,extra2,,"All aspects of the user experience as it relates to organic SEO. Explore areas such as post-click and user site metric impact on search results, as well as how the onsite user experience crafts that. From design and layout to content selection, format and optimization to titles and descriptions, study the approaches and considerations required to satisfy the users and by extension, the algorithms.",,Dave Davies,Mary Davies,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1562875105,brett_tabke,,2,,,,1;1;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1540306538-brett_tabke;1540306568-brett_tabke;1540828521-brett_tabke;1540828604-brett_tabke;1540828606-brett_tabke;1540828616-brett_tabke;1541100956-seoaware;1541252709-brett_tabke;1541252709-brett_tabke;1541521246-gena_tabery;1541694940-gena_tabery;1541694971-gena_tabery;1542048668-brett_tabke;1542125655-gena_tabery;1542125721-gena_tabery;1542125812-gena_tabery;1542125843-gena_tabery;1542125877-gena_tabery;1542126033-gena_tabery;1542126188-gena_tabery;1543584999-brett_tabke;1550501033-seoaware;1550501091-seoaware;1550501245-seoaware;1552407489-brett_tabke;1553006806-brett_tabke;1561918267-brett_tabke;1562692144-gena_tabery;1562768770-gena_tabery;1562875105-brett_tabke;,pubcon90
955,1,0,9,Wednesday,October,Site Reviews - In Expo Site Review Theater,,Track G,,,default,,,,,,,,,,,,,,,on,,,,,,,on,,,,,,,,,,,,,,,,,,,3,,,,1;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,pubcon90
957,0,49,8,Tuesday,October,Exhibit Hall Networking Break,,Salon G,,,Grid-Info,,,,,,,,,,,,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1540585109,brett_tabke,,1,,,,1;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1540585053-brett_tabke;1540585059-brett_tabke;1540585071-brett_tabke;1540585109-brett_tabke;,pubcon90
960,1,0,8,Tuesday,October,Site Reviews - In Expo Site Review Theater,,Track G,,Adam Proehl,default,,,,,,,,,,,,,,,on,,,,,,,on,,,,,,,,,,,,,,,,,,,3,,,,1;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,pubcon90
959,1,22,8,Tuesday,October,Site Reviews: Focus on Social,,Salon G,,David Vogelpohl,SiteReview,,"Get your website reviewed live by a panel of search engine marketing experts in a session focused on Social Media. Get insights and advice on marketing techniques, social integration for websites, social channels, content, links, and more. Bring your business card to the moderator or any panelist at the beginning of the session to have your site reviewed live or simply watch and learn as panelists examine session topic techniques and answer questions.<p>Site reviews are first-come, first-served and only so many sites can be reviewed in an hour, so get there early.",,Melissa Fach,Tejaswi Suresh,Lisa Buyer,Marty Weintraub,Shelly Fagin,1,1,1,1,1,1,on,,,,,,,on,,,,,,,,,,,,,,,,1562874741,brett_tabke,,5,,,,1;;1;;1;1;1;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1553006614-brett_tabke;1553006685-brett_tabke;1557874314-seoaware;1562687700-gena_tabery;1562791355-brett_tabke;1562791393-brett_tabke;1562791411-brett_tabke;1562874082-brett_tabke;1562874741-brett_tabke;,pubcon90
956,1,28,9,Wednesday,October,Site Reviews: Focus on In-house Issues,,Salon G,,Ashley Segura (Ward),SiteReview,,"In-House SEO teams can bring their business cards forward and watch as our team of experts dissect your page for SEO techniques and offer suggestions for any areas in need of improvement. Don't forget to give your business card to a panelist or our moderator to put your site in the running for review. Attendees learn a lot from experts offer advice in live reviews.<p>Site reviews are first-come, first-served and only so many sites can be reviewed in an hour, so get there early.",,Peter Leshaw,Keith Goode,Topher Kohan,Carolyn Shelby,John Sherman,1,1,1,1,1,1,on,,,,,,,on,,,,,,,,,,,,,,,,1562874834,brett_tabke,,5,,,,1;;1;1;1;1;1;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1553006640-brett_tabke;1553006702-brett_tabke;1557874563-seoaware;1562687777-gena_tabery;1562791198-brett_tabke;1562792178-brett_tabke;1562792328-brett_tabke;1562874834-brett_tabke;,pubcon90
959,1,22,8,Tuesday,October,Site Reviews: Focus on Social,,Salon G,,David Vogelpohl,SiteReview,,"Get your website reviewed live by a panel of search engine marketing experts in a session focused on Social Media. Get insights and advice on marketing techniques, social integration for websites, social channels, content, links, and more. Bring your business card to the moderator or any panelist at the beginning of the session to have your site reviewed live or simply watch and learn as panelists examine session topic techniques and answer questions.<p>Site reviews are first-come, first-served and only so many sites can be reviewed in an hour, so get there early.",,Melissa Fach,Tejaswi Suresh,Lisa Buyer,Marty Weintraub,Shelly Fagin,1,1,1,1,1,1,on,,,,,,,on,,,,,,,,,,,,,,,,1562874741,brett_tabke,,5,,,,1;;1;;1;1;1;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1553006614-brett_tabke;1553006685-brett_tabke;1557874314-seoaware;1562687700-gena_tabery;1562791355-brett_tabke;1562791393-brett_tabke;1562791411-brett_tabke;1562874082-brett_tabke;1562874741-brett_tabke;,pubcon90
965,1,0,10,Thursday,October,Site Reviews - In Expo Site Review Theater,,Track G,,,default,,,,,,,,,,,,,,,on,,,,,,,on,,,,,,,,,,,,,,,,,,,3,,,,1;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,pubcon90
958,1,50,8,Tuesday,October,Site Reviews: Focus on PPC,,Salon G,,Rob Garner,SiteReview,,"Our experts will examine pay-per-click (PPC) and other paid issues in this live site review session. Bring your business card to the moderator or any panelist at the beginning of the session to have your site or strategies reviewed, or simply watch and learn as panelists examine PPC techniques and answer questions.<p>Site reviews are first-come, first-served and only so many sites can be reviewed in an hour, so get there early.",added Brinittni Swenson. Thanks Brit!,Navah Hopkins,Brittni Swenson,Steve Hammer,Mark Irvine,Kevin Adams,1,1,1,1,1,1,on,,,,,,,on,,,,,,,,,,,,,,,,1563379277,brett_tabke,,5,,,,1;;1;1;1;1;1;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1553006616-brett_tabke;1553006660-brett_tabke;1553006690-brett_tabke;1557874356-seoaware;1562687719-gena_tabery;1562791521-brett_tabke;1562791579-brett_tabke;1562874190-brett_tabke;1562874743-brett_tabke;1563379259-brett_tabke;1563379263-brett_tabke;1563379277-brett_tabke;,pubcon90
331,1,58,9,Wednesday,October,Local Link Building,,Salon B,,Elmer Boutin,default,,"Finding links that benefit local businesses is a unique effort that needs an overhaul from our traditional thoughts on ""link building."" Pick up ways you can earn links, unstructured citations, and media mentions for a local business, including efforts to build community karma.<p>Along with strengthening your brand with links, barnacle SEO is a good thing in the local search ecosystem of zero-click search. <p>Review the debate between followed vs. no-followed links, as well as ways to organize, find and track opportunities for your clients.",,Joe Youngblood,Blake Denman,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1563474931,seoaware,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1552503181-brett_tabke;1552503184-brett_tabke;1552503438-brett_tabke;1554996354-brett_tabke;1557955944-seoaware;1562081692-brett_tabke;1562691594-gena_tabery;1562793782-brett_tabke;1562874906-brett_tabke;1563474931-seoaware;,pubcon90
230,1,35,10,Thursday,October,Running an Agency - Staying on the Playing Field,,Salon B,,Eric Enge,default,,"We have all heard of some of SEO's horror stories, from agency's holding AdWords accounts hostage to driving fake traffic. Find out agency best business practices and the scenarios agencies should be prepared for everything from getting paid for services to liability insurance. Soak in ""wisdom from the trenches"" and get your questions answered.",bill hunt,Scott Hendison,Bill Hunt,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1563475077,seoaware,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1552666176-brett_tabke;1552666181-brett_tabke;1552915791-brett_tabke;1555000248-brett_tabke;1555000320-brett_tabke;1558012799-seoaware;1562692377-gena_tabery;1562775860-gena_tabery;1562790515-brett_tabke;1562793278-brett_tabke;1562875089-brett_tabke;1563475077-seoaware;,pubcon90
818,1,28,9,Wednesday,October,"Link Building, Topicality and the Reasonable Surfer",,Salon B,,Elmer Boutin,default,,There are other things that search engines can infer from links than simply PageRank. Find out what those things are and what you can do to improve your optimization efforts.,"Hi, I didn't realize I had you speaking and moderating on same panel Carrie. So I drafted Elmer for moderator duties. I put you as a mod on a site review on thursday.",Dixon Jones,Carrie Hill,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1563809256,brett_tabke,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1552881152-brett_tabke;1552915781-brett_tabke;1557948979-seoaware;1562607099-brett_tabke;1562690446-gena_tabery;1562793759-brett_tabke;1562793790-brett_tabke;1562874777-brett_tabke;1563809223-brett_tabke;1563809256-brett_tabke;,pubcon90
961,1,36,8,Tuesday,October,Site Reviews: Open Call,,Salon G,,Peter Leshaw,SiteReview,,"You can ask a question on any topic in this open call site review - SEO, PPC, Social, Content, Mobile, Local Search Social Advertising, etc. <p>Our experts will examine whatever issues you have. Bring your business card to the moderator or any panelist at the beginning of the session to have your site or strategies reviewed, or simply watch and learn as panelists examine the variety of issues that are brought up. There is always a lot to learn hearing experts review issues businesses face every day. <p>Site reviews are first-come, first-served and only so many sites can be reviewed in an hour, so get there early.",,Jennifer Hoffman,Jennifer Slegg,Kenny Hyder,John Lincoln,Rebecca Murtagh,1,1,1,1,1,1,on,,,,,,,on,,,,,,,,,,,,,,,,1563809529,seoaware,,5,,,,1;;1;1;1;1;1;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1553006622-brett_tabke;1553006694-brett_tabke;1557874392-seoaware;1562687738-gena_tabery;1562792145-brett_tabke;1562792152-brett_tabke;1562874158-brett_tabke;1562874176-brett_tabke;1562874309-brett_tabke;1562874742-brett_tabke;1563809529-seoaware;,pubcon90
952,1,66,8,Tuesday,October,Site Reviews: Open Call,,Salon G,,Robert Brady,SiteReview,,"You can ask a question on any topic in this open call site review - SEO, PPC, Social, Content, Mobile, Local Search Social Advertising, etc. <br><p><br>Our experts will examine whatever issues you have. Bring your business card to the moderator or any panelist at the beginning of the session to have your site or strategies reviewed, or simply watch and learn as panelists examine the variety of issues that are brought up. There is always a lot to learn hearing experts review issues businesses face every day. <p><p>Site reviews are first-come, first-served and only so many sites can be reviewed in an hour, so get there early.",,Aleyda Solis,Jake Bohall,Jason Barnard,Rachel Meyer,Mary Davies,1,1,1,1,1,1,on,,,,,,,on,,,,,,,,,,,,,,,,1563809582,seoaware,,5,,,,1;;1;1;1;1;1;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1553006631-brett_tabke;1553006698-brett_tabke;1557874408-seoaware;1562687755-gena_tabery;1562792303-brett_tabke;1562792311-brett_tabke;1562874296-brett_tabke;1562874744-brett_tabke;1563809582-seoaware;,pubcon90
967,1,52,10,Thursday,October,Site Reviews: Open Call,,Salon G,,Carrie Hill,SiteReview,,"Our experts will examine whatever issues you have in this live site review session. Bring your business card to the moderator or any panelist at the beginning of the session to have your site or strategies reviewed, or simply watch and learn as panelists examine PPC techniques and answer questions.<br>Site reviews are first-come, first-served and only so many sites can be reviewed in an hour, so get there early.",,Susan Wenograd,Evan Facinger,Brent Csutoras,Kristine Schachinger,Michelle Morgan,1,1,1,1,1,1,on,,,,,,,on,,,,,,,,,,,,,,,,1563810529,brett_tabke,,5,,,,1;;1;1;1;1;1;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1553006614-brett_tabke;1553006685-brett_tabke;1557874314-seoaware;1562687700-gena_tabery;1562791355-brett_tabke;1562791393-brett_tabke;1562791411-brett_tabke;1562874082-brett_tabke;1562874741-brett_tabke;1563302807-brett_tabke;1563302812-brett_tabke;1563302819-brett_tabke;1563302974-brett_tabke;1563303096-brett_tabke;1563808565-brett_tabke;1563809031-brett_tabke;1563809134-brett_tabke;1563809209-brett_tabke;1563809353-brett_tabke;1563809378-brett_tabke;1563809417-brett_tabke;1563809664-brett_tabke;1563809740-brett_tabke;1563810529-brett_tabke;,pubcon90
966,1,38,10,Thursday,October,Site Reviews: Open Call,,Salon G,,Jesse McDonald,SiteReview,,"Our experts will examine whatever issues you have in this live site review session. Bring your business card to the moderator or any panelist at the beginning of the session to have your site or strategies reviewed, or simply watch and learn as panelists examine PPC techniques and answer questions.<br>Site reviews are first-come, first-served and only so many sites can be reviewed in an hour, so get there early.",,Shelly Fagin,Amanda Milligan,Brian Mcdowell,Dawn Anderson,Matt Cullen,1,1,1,1,1,1,on,,,,,,,on,,,,,,,,,,,,,,,,1563810542,brett_tabke,,5,,,,1;;1;1;1;1;1;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1553006614-brett_tabke;1553006685-brett_tabke;1557874314-seoaware;1562687700-gena_tabery;1562791355-brett_tabke;1562791393-brett_tabke;1562791411-brett_tabke;1562874082-brett_tabke;1562874741-brett_tabke;1563302807-brett_tabke;1563302812-brett_tabke;1563302819-brett_tabke;1563303050-brett_tabke;1563303073-brett_tabke;1563303094-brett_tabke;1563808674-brett_tabke;1563808819-brett_tabke;1563809000-brett_tabke;1563809011-brett_tabke;1563810445-brett_tabke;1563810542-brett_tabke;,pubcon90
968,1,35,10,Thursday,October,Site Reviews: Open Call,,Salon G,,Michael Bonfils,SiteReview,,"Our experts will examine whatever issues you have in this live site review session. Bring your business card to the moderator or any panelist at the beginning of the session to have your site or strategies reviewed, or simply watch and learn as panelists examine PPC techniques and answer questions.<br>Site reviews are first-come, first-served and only so many sites can be reviewed in an hour, so get there early.",,Julie Ewald,Trish Carey,William Slawski,Grant Simmons,Ann Smarty,1,1,1,1,1,1,on,,,,,,,on,,,,,,,,,,,,,,,,1563810552,brett_tabke,,5,,,,1;;1;1;1;1;1;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1553006614-brett_tabke;1553006685-brett_tabke;1557874314-seoaware;1562687700-gena_tabery;1562791355-brett_tabke;1562791393-brett_tabke;1562791411-brett_tabke;1562874082-brett_tabke;1562874741-brett_tabke;1563302807-brett_tabke;1563302812-brett_tabke;1563302819-brett_tabke;1563302912-brett_tabke;1563302949-brett_tabke;1563303091-brett_tabke;1563807931-brett_tabke;1563808024-brett_tabke;1563808092-brett_tabke;1563808130-brett_tabke;1563808165-brett_tabke;1563808183-brett_tabke;1563808187-brett_tabke;1563809025-brett_tabke;1563809916-brett_tabke;1563810552-brett_tabke;,pubcon90
951,1,37,9,Wednesday,October,Site Reviews: Open Call,,Salon G,,Cori Graft,SiteReview,,"You can ask a question on any topic in this open call site review - SEO, PPC, Social, Content, Mobile, Local Search Social Advertising, etc. <p>Our experts will examine whatever issues you have. Bring your business card to the moderator or any panelist at the beginning of the session to have your site or strategies reviewed, or simply watch and learn as panelists examine the variety of issues that are brought up. There is always a lot to learn hearing experts review issues businesses face every day. <p>Site reviews are first-come, first-served and only so many sites can be reviewed in an hour, so get there early.",added Lindsey Barber to this site review.,Christine Churchill,Kristopher Jones,Lindsey Barber,Matt Craine,Marie Haynes,1,1,1,,1,1,on,,,,,,,on,,,,,,,,,,,,,,,,1563811536,brett_tabke,,5,,,,1;;1;1;1;1;1;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1553006648-brett_tabke;1553006706-brett_tabke;1557874986-seoaware;1562687805-gena_tabery;1562792417-brett_tabke;1562792941-brett_tabke;1562854205-brett_tabke;1562874848-brett_tabke;1563809497-seoaware;1563811519-brett_tabke;1563811536-brett_tabke;,pubcon90
953,1,58,9,Wednesday,October,Expo Tear Down - No Session,,Salon G,,,Grid-Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563811567,brett_tabke,,0,,,,1;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1553006653-brett_tabke;1554985459-brett_tabke;1562792972-brett_tabke;1563811567-brett_tabke;,pubcon90
809,1,68,9,Wednesday,October,expo tear down,,Salon A,,,Grid-Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563811573,brett_tabke,,0,,,,1;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1540585884-brett_tabke;1562793416-brett_tabke;1563811573-brett_tabke;,pubcon90
950,1,68,9,Wednesday,October,expo tear down - no session,,Salon G,,,Grid-Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563811581,brett_tabke,,1,,,,1;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1540585233-brett_tabke;1540585241-brett_tabke;1553006711-brett_tabke;1563811581-brett_tabke;,pubcon90
939,1,27,10,Thursday,October,How to Build and Grow an Agency - Issues and Opportunities,,Salon B,,Scott Hendison,default,,"Tackle the most common and problematic pain points for those trying to make it with a new or struggling digital marketing agency. Explore strategies for building, hiring, and growing.<br>Attain valuable insights from real-world, in-house marketers about what to do, what not to do, and how not to do it.<br> Listen in on real-world, cringe-worthy examples you can take home to your team to ensure common (and even uncommon) mistakes are avoided. <p>",,Julie Ewald,Grant Simmons,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1563811593,brett_tabke,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1554985895-brett_tabke;1555000328-brett_tabke;1555068726-brett_tabke;1557965438-seoaware;1562075557-brett_tabke;1562075557-brett_tabke;1562692060-gena_tabery;1562692074-gena_tabery;1562692096-gena_tabery;1562793281-brett_tabke;1562875097-brett_tabke;1563810801-brett_tabke;1563811593-brett_tabke;,pubcon90
141,1,38,10,Thursday,October,Google's Quality Raters Guidelines,,Salon C,,Ryan Jones,default,,A solid review of current insights regarding Google's Quality Raters' Guidelines. Use these insights to create strategies that will improve your SEO efforts. Be sure to have your questions ready and get the answers you need.,,Marie Haynes,Jennifer Slegg,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1563910273,seoaware,,2,,,,1;1;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1500120248-;1515968054-;1515968057-;1516214724-;1516214728-;1516221135-;1516276965-;1516301822-;1516637404-;1528386119-;1539105989-brett_tabke;1539106240-brett_tabke;1539106243-brett_tabke;1541100198-seoaware;1541252559-brett_tabke;1541252603-brett_tabke;1541273889-brett_tabke;1541274031-brett_tabke;1541521563-gena_tabery;1542048656-brett_tabke;1553001240-brett_tabke;1555706925-brett_tabke;1555706934-brett_tabke;1558038555-seoaware;1562692740-gena_tabery;1562790530-brett_tabke;1562875123-brett_tabke;1563910273-seoaware;,pubcon90
